text,intent
yo robot!!,chat
yo robot.,chat
yo robot?,chat
yo salutations buddy!,chat
yo sup there homie?,chat
yo there,chat
yo there :),chat
yo there assistant :),chat
yo there bestie!!,chat
yo there friend fr.,chat
yo there robot buddy~,chat
yo there today?!,chat
yo there!,chat
yo there!!,chat
"yo there, bot?",chat
"yo there, buddy robot buddy?!",chat
"yo there, haha :)",chat
"yo there, robot buddy~",chat
"yo there, there?!",chat
yo there.,chat
yo there?,chat
yo there~,chat
yo wassup,chat
yo wassup belt bot!,chat
yo wassup!,chat
yo wassup!!,chat
yo wassup.,chat
yo wassup?,chat
yo what's up,chat
yo what's up!,chat
yo what's up!!,chat
yo what's up.,chat
yo what's up?,chat
yo yo :),chat
yo yo hehe?!,chat
yo yo homie BELT?,chat
yo yo!!,chat
"yo yo, BELT ngl :)",chat
"yo yo, dude BELT!",chat
yo yo.,chat
yo!,chat
yo!!,chat
"yo, BELT :)",chat
"yo, BELT!",chat
"yo, BELT~",chat
"yo, bestie :)",chat
"yo, campus bot?!",chat
"yo, good afternoon",chat
"yo, good afternoon assistant?!",chat
"yo, good evening belt belt",chat
"yo, hello there.",chat
"yo, hi belt?!",chat
"yo, hi bestie.",chat
"yo, little robot my guy!",chat
"yo, namaste?",chat
"yo, what's up",chat
"yo, whats up?",chat
"yo, yo there~",chat
yo.,chat
yo?,chat
yo?!,chat
yoo,chat
yoo!,chat
yoo!!,chat
yoo.,chat
yoo?,chat
yooo :),chat
yooo BELT,chat
yooo BELT!,chat
yooo BELT!!,chat
yooo BELT.,chat
yooo BELT?,chat
yooo assistant :),chat
yooo belt,chat
yooo bot!!,chat
yooo dude~,chat
yooo fr,chat
yooo sir robot.,chat
yoooo,chat
yoooo!,chat
yoooo!!,chat
yoooo.,chat
yoooo?,chat
bro,chat
wats up lol,chat
HEYYY HIIIII,chat
hey hows life,chat
Can you point me in the right direction for studying animation?,chat
I need you to direct me to the security office for the demo.,navigation
Would you rather talk about porcupines or YouTube?,chat
Would you rather talk about books or penguins?,chat
Would you rather talk about robot voices or Minecraft?,chat
Keep this for later: my current project involves user consent rules.,memory_update
Please explain the procedure for model confidence thresholds for BELT.,knowledge_lookup
Please stand still.,movement
Keep in mind that my project is about fire drill protocol.,memory_update
Can you freeze slightly?,movement
direct me to the vending machines carefully.,navigation
Which way is the charging station? Lead me there.,navigation
"Can you guide me, like, to the science wing?",navigation
Do you like robots?,chat
What information do you have about TF-IDF vectorization for this robot?,knowledge_lookup
What does the policy say about going to the gym in detail?,knowledge_lookup
I'm lost in this explanation about snacks.,chat
Can you save that I am working on lost and found policy?,memory_update
"dance like, right now.",movement
Would you rather talk about headphones or sleep?,chat
"According to the manual, what does the robot manual say about movement safety for BELT?",knowledge_lookup
Give me the documented process for quiet study rules in a formal way.,knowledge_lookup
"According to the knowledge base, what is robot charging guidelines in detail?",knowledge_lookup
Which way should I go to reach the lobby?,navigation
Save this personal detail: I care about network outage procedure.,memory_update
Do not forget that I want BELT to use bullet points.,memory_update
Save: I am working on emergency procedures.,memory_update
"Hey BELT, guide me to the counseling office when you can.",navigation
shake your head if you can.,movement
What does the policy say about going to the campus map according to the docs?,knowledge_lookup
Save this personal detail: my Brawl Stars pin is near the makerspace.,memory_update
Give a policy-style answer about building evacuation.,knowledge_lookup
Give me the documented process for emergency procedures.,knowledge_lookup
look this way real quick.,movement
Can you find the auditorium for me.,navigation
Would you rather talk about Instagram or dinosaurs?,chat
"Formally, what are the official rules for obstacle detection for this robot?",knowledge_lookup
I like summer camp.,chat
"For later, save that I usually study near the exit door.",memory_update
Save that I care about lost and found policy.,memory_update
"According to the framework, when should RAG be used for campus map data?",knowledge_lookup
Can you walk me through computer science?,chat
"Hey BELT, shift left as a demo.",movement
That movie about YouTube was weird.,chat
Can you explain YouTube like I'm tired?,chat
Could you save the fact that my current project involves privacy policy?,memory_update
Let's move on to summer camp.,chat
Could you show me where the lost and found is for the demo.,navigation
"Bro, come closer like for a second.",movement
Help me reach the nurse's office if possible.,navigation
Note: I care about audio transcription.,memory_update
"For the knowledge base, what are the official rules for lost and found policy in a formal way?",knowledge_lookup
Please bring me to the room 101 when you can.,navigation
I don't really get why people like penguins.,chat
"In the documentation, what are the official rules for fallback behavior in detail?",knowledge_lookup
Please turn around two steps.,movement
"BELT, go to the counseling office when you can.",navigation
"Hey BELT, back up for a moment.",movement
Remember that I am learning about campus rules.,memory_update
"Hey BELT, step aside a little.",movement
Stay here but come here.,movement
Can you walk me through robot voices?,chat
"I am not asking for directions, just step aside.",movement
Make a memory that I prefer quick summaries first when discussing elevator procedures.,memory_update
Can you show me where the exit door is if possible.,navigation
"When it is safe, navigate to the elevator for me.",navigation
Save this personal detail: I want BELT to use beginner-friendly explanations.,memory_update
Could you physically move forward right now?,movement
"For future chats, remember that I train intent models.",memory_update
What's your opinion on Brawl Stars?,chat
"Um, maybe freeze for me?",movement
"Um, maybe pause movement for me?",movement
Can you stop moving a tiny bit?,movement
"Hey BELT, scoot back like, right now.",movement
What is the correct fallback when the knowledge base has no relevant document about DeepSeek API usage?,knowledge_lookup
Please explain the procedure for campus map data.,knowledge_lookup
Make a note: I like when robots move slowly.,memory_update
Why is robot voices so popular?,chat
Save this: I learn linear algebra.,memory_update
take me to the campus map without rushing.,navigation
Would you rather talk about robots or books?,chat
What's your opinion on memes?,chat
Do not forget that my favorite social app is Instagram.,memory_update
Note that I usually study near the exit door.,memory_update
Can you nod for a moment?,movement
Summarize the guidelines about stair safety for this robot.,knowledge_lookup
Remember that I am learning about localization.,memory_update
"According to the knowledge base, what is intent classification in detail?",knowledge_lookup
"Yo, can you, uh, like, move away or something?",movement
Would you rather talk about laptops or coffee shops?,chat
I want you to remember that my soccer ball is near the robotics lab.,memory_update
Remember that I am learning about lab access.,memory_update
Which way is the emergency exit? Lead me there.,navigation
I want you to remember that I care about privacy policy.,memory_update
What should BELT do according to the manual for hallway etiquette using stored information?,knowledge_lookup
"Hey BELT, move closer slightly.",movement
Explain the navigation protocol for finding the makerspace in a formal way.,knowledge_lookup
Keep this for later: I am working on audio transcription.,memory_update
Please note for later that I asked about fire drill protocol.,memory_update
Please bring me to the printer station for the demo.,navigation
Do you know how to get to the library? Show me.,navigation
Give a documentation-based answer about memory consent.,knowledge_lookup
Do not forget that I like when robots move slowly.,memory_update
Save this: I sometimes get confused by voice input pipeline.,memory_update
I'm lost in this explanation about homework.,chat
Let's go to the restroom.,navigation
What does the training material say about robot charging guidelines using stored information?,knowledge_lookup
Would you rather talk about movies or jokes?,chat
I think music is underrated.,chat
"Not a big route or anything, just look this way.",movement
I need you to navigate to the classroom 204 for the demo.,navigation
Please note that I want BELT to use direct answers.,memory_update
Give a policy-style answer about user consent rules.,knowledge_lookup
"Hey BELT, dance as a demo.",movement
Make a memory that I make datasets.,memory_update
"Can you guide me, like, to the lost and found?",navigation
"For future chats, note that I like when robots move carefully.",memory_update
Would you rather talk about rainy days or ice cream?,chat
Can you point me in the right direction for studying sunsets?,chat
navigate to the nurse's office without rushing.,navigation
I think Brawl Stars is underrated.,chat
Would you rather talk about weather or robots?,chat
Explain the standard protocol for audio transcription for this robot.,knowledge_lookup
Remember that I left my ID card by the makerspace.,memory_update
"According to the manual, what are the instructions for emergency exit navigation according to the docs?",knowledge_lookup
Would you rather talk about books or YouTube?,chat
Please route me to the study area for the demo.,navigation
Can you remember that I want BELT to use beginner-friendly explanations?,memory_update
Would you rather talk about memes or robot voices?,chat
Would you rather talk about penguins or coffee shops?,chat
"Hey BELT, do a little dance a tiny bit.",movement
Would you rather talk about dogs or homework?,chat
List the requirements for model confidence thresholds for this robot.,knowledge_lookup
Can you remember that I usually study near the cafeteria?,memory_update
Would you rather talk about history or memes?,chat
Could you show me the way to the stairs please?,navigation
Which way should I go to reach the stairs?,navigation
Give me the documented process for route planning.,knowledge_lookup
Please shift left for a second.,movement
"Can you guide me, like, to the elevator?",navigation
"BELT, remember this about me: I like when robots move carefully.",memory_update
Save this: my USB drive is near the makerspace.,memory_update
"Yo, can you, uh, like, pause movement or something?",movement
What does the policy say about saving personal details?,knowledge_lookup
"Bro, turn right like as a demo.",movement
Where is the workshop room?,navigation
Please move away one step.,movement
"BELT, shift right.",movement
Turn your body right for me.,movement
"BELT, direct me to the office carefully.",navigation
Turn your body left slowly.,movement
Turn your body left for a moment.,movement
Can we move past this topic?,chat
Would you rather talk about superheroes or AI?,chat
Would you rather talk about Brawl Stars or TikTok?,chat
Go check the path to the robotics lab.,navigation
"Hey BELT, make a silly face please.",movement
Where is the room 101?,navigation
Please guide me to the gym.,navigation
Can you shift left carefully?,movement
"Hey BELT, roll forward carefully.",movement
Please help me find the path to the restroom.,navigation
I need you to direct me to the side entrance when you can.,navigation
Can you step back without bumping anything?,movement
"Hey BELT, come here like, right now.",movement
Add this as a saved note: I learn linear algebra.,memory_update
"For later, note that I sometimes get confused by sensor limitations.",memory_update
How do I get to the classroom 204?,navigation
step back slightly.,movement
Provide a formal explanation of visitor policy in detail.,knowledge_lookup
Would you rather talk about dogs or Instagram?,chat
Can you navigate to the room 101.,navigation
What does the documentation say about remembering user preferences for this robot?,knowledge_lookup
Explain the navigation protocol for finding the lost and found for this robot.,knowledge_lookup
Could you show me the way to the front entrance for me?,navigation
What should BELT do according to the manual for route planning in a formal way?,knowledge_lookup
I'm lost in this explanation about porcupines.,chat
Describe the TF-IDF vectorizer used for battery policy.,knowledge_lookup
"Hey BELT, come closer if you can.",movement
Can you walk me to the side entrance for the demo.,navigation
"yo, how are you doing?",chat
"BELT, remember this about me: my favorite art style is animation.",memory_update
"BELT, raise your arm.",movement
Add this as a saved note: my favorite subject is robotics.,memory_update
I need to get to the main hallway; show me the way.,navigation
Note that I usually study near the classroom 204.,memory_update
Save this personal detail: I am working on user consent rules.,memory_update
"For future chats, make a note that I prefer less formal answers.",memory_update
My favorite ice cream flavor is mint chocolate chip.,chat
I like coffee shops.,chat
Which way should I go to reach the printer station?,navigation
What are the safety considerations for fallback behavior in detail?,knowledge_lookup
Back up from me one step.,movement
I need directions to the lobby.,navigation
Could you save the fact that I am working on memory storage?,memory_update
"For a safety answer, what is the documented rule for robots moving near people in detail?",knowledge_lookup
Can you rotate left without bumping anything?,movement
List the requirements for safety checklist for this robot.,knowledge_lookup
Move to the parking lot.,navigation
Please turn left slightly.,movement
Walk over to the study area.,navigation
Please back up real quick.,movement
Please dance.,movement
Can you escort me to the lobby after this?,navigation
Would you rather talk about sleep or space?,chat
Could you bring me to the lobby.,navigation
Turn your body around carefully.,movement
"For later, store this that I like when robots move gently.",memory_update
What's the deal with sunsets?,chat
Go check the path to the elevator.,navigation
"According to the manual, what are the instructions for emergency exit navigation in a formal way?",knowledge_lookup
Note that the side entrance is hard for me to find.,memory_update
Provide a formal explanation of movement restrictions using stored information.,knowledge_lookup
Walk over to the stairs.,navigation
what is the documented rule for robots moving near people?,knowledge_lookup
navigate to the science wing without rushing.,navigation
Can you turn around nice and slow?,movement
Please come closer gently.,movement
Can you navigate to the teacher's desk for the demo.,navigation
Do not forget that I write fantasy stories.,memory_update
Can you step aside real quick?,movement
"Hey BELT, take me to the office please.",navigation
Would you rather talk about TikTok or coffee shops?,chat
Remember that my ID card is not lost; it is at the campus map.,memory_update
"Hey BELT, lead me to the exit door without rushing.",navigation
Could you physically move backward right now?,movement
Can you point me in the right direction for studying rainy days?,chat
What are the building rules related to the math classroom in a formal way?,knowledge_lookup
"When it is safe, show me where the restroom is when you can.",navigation
"For future chats, note that I prefer more detail when coding.",memory_update
Can you explain sleep like I'm tired?,chat
"Using the project notes, what are the official rules for manual override in a formal way?",knowledge_lookup
"BELT, remember this about me: my pencil case is near the emergency exit.",memory_update
I want you to remember that I sometimes get confused by document retrieval.,memory_update
Would you rather talk about weather or Instagram?,chat
Please find the main hallway for me for me.,navigation
"Bro, move forward like slightly.",movement
Save this personal detail: my current project involves lab equipment rules.,memory_update
walk me to the front desk if possible.,navigation
Give me the documented process for movement restrictions in detail.,knowledge_lookup
Please walk me to the auditorium for me.,navigation
Please use the knowledge base to answer about voice input pipeline.,knowledge_lookup
"I don't need small talk, I need the lost and found.",navigation
Explain how memory updates should be handled according to the system design for this robot.,knowledge_lookup
Can you guide me to the stairs carefully.,navigation
List the requirements for data handling in detail.,knowledge_lookup
"When it is safe, go to the vending machines for me.",navigation
"For the knowledge base, what are the official rules for DeepSeek API usage for this robot?",knowledge_lookup
Please explain the procedure for campus rules for this robot.,knowledge_lookup
"Please make a silly face like, right now.",movement
Please remember this preference: I learn linear algebra.,memory_update
"BELT, navigate to the conference room please.",navigation
That was funny.,chat
Move your body gently.,movement
Who are you?,chat
"When it is safe, navigate to the counseling office for me.",navigation
"Um, maybe move away for me?",movement
What does the policy say about going to the exit door in a formal way?,knowledge_lookup
I want you to remember that I sometimes get confused by robot charging guidelines.,memory_update
Would you rather talk about Minecraft or campus life?,chat
Give me the documented process for route planning in detail.,knowledge_lookup
"Hey BELT, move away if you can.",movement
Would you rather talk about snacks or music?,chat
Quick question: do you think school is cool?,chat
My favorite music genre is lofi music.,chat
Keep this for later: I prefer quick summaries first.,memory_update
I need to get to the water fountain; show me the way.,navigation
Could you stand still?,movement
Please explain the procedure for lab equipment rules according to the docs.,knowledge_lookup
Please move forward.,movement
What does the safety layer check before movement involving RAG retrieval?,knowledge_lookup
Add this as a saved note: I use VSCode.,memory_update
Please note for later that I asked about battery policy.,memory_update
Explain the navigation protocol for finding the printer station in detail.,knowledge_lookup
