text,intent
Is linear algebra pretty neat?,chat
I think campus robots is confusing.,chat
Is game design simple?,chat
I think AI is kinda sus.,chat
I think USACO is super helpful.,chat
Why is music so weird?,chat
Can you compare game design and history?,chat
Can you compare science and hackathons?,chat
I think music is wholesome.,chat
Why is writing so funny?,chat
Is YouTube awesome?,chat
Why is writing so intimidating?,chat
I think game design is easy.,chat
What is something fun about fantasy stories?,chat
I think animation is exciting.,chat
Why is hackathons so goofy?,chat
I think USACO is confusing.,chat
Is campus robots exciting?,chat
Can you compare animation and coding?,chat
Is science pretty neat?,chat
I think Minecraft is overrated.,chat
I think AI is pretty neat.,chat
I think neural networks is wholesome.,chat
I think linear algebra is intimidating.,chat
I think writing is chaotic.,chat
Can you compare math and coding?,chat
Why is machine learning so easy?,chat
Can you compare Brawl Stars and websites?,chat
Why is linear algebra so hard?,chat
I think Minecraft is wholesome.,chat
I think math is intimidating.,chat
Is neural networks super helpful?,chat
Why is USAAIO so underrated?,chat
Is Python kinda sus?,chat
Why is Java so kinda sus?,chat
Can you compare PCA and science?,chat
I think coding is cool.,chat
I think music is weird.,chat
Can you compare AI and game design?,chat
I think machine learning is funny.,chat
I think USACO is goofy.,chat
Why is robotics so funny?,chat
Is YouTube kinda sus?,chat
Is campus robots hard?,chat
Is computer vision confusing?,chat
I think robots is useful.,chat
Can you compare science and linear algebra?,chat
I think fantasy stories is weird.,chat
Can you compare coding and YouTube?,chat
I think history is confusing.,chat
Is machine learning overrated?,chat
Keep in mind that I get confused by machine learning.,memory_update
Can you keep track of this: I use PyCharm for coding?,memory_update
I want you to remember that I usually code in Java.,memory_update
Put this in my memory: I care about fantasy stories.,memory_update
Can you keep track of this: I put my headphones in the lab?,memory_update
I want you to remember that I prefer detailed explanations.,memory_update
Don't forget that I play game design.,memory_update
"BELT, remember that I usually code in Java.",memory_update
Please don't forget this about me: I put my keyboard in the lab.,memory_update
Please remember that my favorite game is soccer.,memory_update
Important memory: I want help with machine learning.,memory_update
Save that I prefer examples about PCA.,memory_update
"BELT, note that I prefer examples about YouTube.",memory_update
Please note that I put my headphones in the lab.,memory_update
Put this in my memory: I like robotics.,memory_update
Add this note about me: I prefer examples about websites.,memory_update
"BELT, note that I prefer detailed explanations.",memory_update
Can you save that I want to improve at PCA?,memory_update
Note that I like coding.,memory_update
Please note that I am practicing drawing.,memory_update
You should remember that I am building something with neural networks.,memory_update
Don't forget that my favorite food is rice bowls.,memory_update
Keep in mind that I usually code in Python.,memory_update
Can you save that I prefer short explanations?,memory_update
Don't forget that I keep my sweater in my backpack.,memory_update
Please note that I like neural networks.,memory_update
Save that I prefer detailed explanations.,memory_update
Please don't forget this about me: I care about puzzles.,memory_update
Please remember this about me: I get confused by machine learning.,memory_update
Don't forget that I prefer examples about hackathons.,memory_update
Note that I am practicing soccer.,memory_update
Please remember this about me: my favorite color is purple.,memory_update
This is something to remember: I prefer examples about hackathons.,memory_update
Memory update: I am practicing writing.,memory_update
Please remember that I keep my jacket in my backpack.,memory_update
Make a note that I am practicing linear algebra.,memory_update
This is something to remember: I am learning math.,memory_update
Memory update: I like when explanations use Minecraft.,memory_update
Please remember this about me: I love hackathons.,memory_update
This is something to remember: I keep my planner in my backpack.,memory_update
Save this: I like robotics.,memory_update
Add to my memory that I use PyCharm for coding.,memory_update
Save that I like robotics.,memory_update
Please save this detail: I care about puzzles.,memory_update
Save that I play PCA.,memory_update
Save that I care about websites.,memory_update
Add this note about me: I am practicing video games.,memory_update
"For next time, remember that I like linear algebra.",memory_update
Note that I want to improve at Brawl Stars.,memory_update
Important memory: I use PyCharm for coding.,memory_update
Put this in my memory: I get confused by music.,memory_update
"BELT, note that I prefer short explanations.",memory_update
I would like you to remember that I play Brawl Stars.,memory_update
"BELT, note that my current project is about computer vision.",memory_update
Note that I like AI.,memory_update
Don't forget that I like science.,memory_update
This is something to remember: I use PyCharm for coding.,memory_update
Add this note about me: my favorite food is mint chocolate chip ice cream.,memory_update
"BELT, note that I use VSCode for coding.",memory_update
Please remember that I like when explanations use campus robots.,memory_update
You should remember that I use PyCharm for coding.,memory_update
"For next time, remember that I want help with machine learning.",memory_update
You should remember that I usually code in Java.,memory_update
Remember that I want to improve at robots.,memory_update
"BELT, note that my favorite food is mango.",memory_update
Add this note about me: I want help with linear algebra.,memory_update
Save that I enjoy USAAIO.,memory_update
Put this in my memory: I want to improve at game design.,memory_update
Store this about me: I am learning animation.,memory_update
"BELT, remember that my current project is about YouTube.",memory_update
"For next time, remember that I usually code in Python.",memory_update
Note that my current project is about robots.,memory_update
Don't forget that I put my camera in the lab.,memory_update
Add to my memory that I enjoy video games.,memory_update
Add to my memory that I like when explanations use fantasy stories.,memory_update
Don't forget that I like when explanations use Minecraft.,memory_update
Please don't forget this about me: I use VSCode for coding.,memory_update
"Just so you know, remember that I prefer short explanations.",memory_update
"BELT, note that I am interested in writing.",memory_update
Make a note that I get confused by machine learning.,memory_update
I would like you to remember that I use PyCharm for coding.,memory_update
Save this: I prefer detailed explanations.,memory_update
Keep in mind that I am working on a Python project.,memory_update
Store this about me: I love hackathons.,memory_update
Save this: my current project is about robots.,memory_update
"Just so you know, remember that my favorite game is coding.",memory_update
"BELT, note that I love science.",memory_update
Don't forget that I get confused by machine learning.,memory_update
I want you to remember that I want help with Brawl Stars.,memory_update
Could you remember that my favorite food is noodles?,memory_update
Please don't forget this about me: I usually code in Java.,memory_update
Can you remember that I am working on a history project?,memory_update
"For next time, remember that I am learning robotics.",memory_update
Remember that I use VSCode for coding.,memory_update
I want you to remember that I am practicing Minecraft.,memory_update
Important memory: I am working on a neural networks project.,memory_update
Please note that I prefer examples about Brawl Stars.,memory_update
Please remember this about me: I enjoy music.,memory_update
Put this in my memory: I am interested in math.,memory_update
Memory update: I care about history.,memory_update
Can you remember that my current project is about USAAIO?,memory_update
Important memory: I want to improve at Brawl Stars.,memory_update
Please remember that I put my camera in the lab.,memory_update
Memory update: I am building something with neural networks.,memory_update
Can you remember that I prefer examples about coding?,memory_update
Note that I use PyCharm for coding.,memory_update
Memory update: I like coding.,memory_update
Make a note that I usually code in Java.,memory_update
Make a note that I usually code in Python.,memory_update
Add to my memory that I usually code in Python.,memory_update
Put this in my memory: I usually code in Python.,memory_update
Please save this detail: I am working on a coding project.,memory_update
"BELT, remember that I love AI.",memory_update
Can you remember that I am working on a puzzles project?,memory_update
Can you remember that I am practicing video games?,memory_update
Keep in mind that I am learning websites.,memory_update
"For next time, remember that my favorite game is fantasy stories.",memory_update
Save this: I keep my pencil case in my backpack.,memory_update
I would like you to remember that my favorite color is yellow.,memory_update
Memory update: I want to improve at robots.,memory_update
Please save this detail: I care about websites.,memory_update
Please note that I get confused by video games.,memory_update
Note that I play Brawl Stars.,memory_update
Note that I like beginner-friendly explanations.,memory_update
Put this in my memory: I am interested in history.,memory_update
Please don't forget this about me: I prefer detailed explanations.,memory_update
Remember that I want to improve at campus robots.,memory_update
Save this: I usually code in Python.,memory_update
Put this in my memory: I am practicing drawing.,memory_update
Store this about me: I am working on a Brawl Stars project.,memory_update
Please save this detail: I keep my pencil case in my backpack.,memory_update
"For next time, remember that my favorite color is yellow.",memory_update
Keep in mind that I want help with puzzles.,memory_update
Please don't forget this about me: I keep my jacket in my backpack.,memory_update
Memory update: I get confused by data science.,memory_update
This is something to remember: I want help with machine learning.,memory_update
